subspace1,subspace2,breakdown,correlation
*;van;,Mercedes-Benz;sedan;,Year,0.5594995808674751
*;van;,Mercedes-Benz;van;,Year,0.8909930656589133
*;van;,Mercedes-Benz;crossover;,Year,0.595900701157993
*;van;,Mercedes-Benz;vagon;,Year,0.5523583137946667
*;van;,Mercedes-Benz;other;,Year,0.6686543025761067
*;van;,Mercedes-Benz;hatch;,Year,0.25351799160126326
*;van;,Audi;sedan;,Year,0.9087612349986883
*;van;,Audi;van;,Year,-0.0504303122215778
*;van;,Audi;crossover;,Year,0.768736869690424
*;van;,Audi;vagon;,Year,0.4630591364583727
*;van;,Audi;other;,Year,0.4719643100812692
*;van;,Audi;hatch;,Year,0.5908678691085029
*;van;,Toyota;sedan;,Year,0.5852733735481959
*;van;,Toyota;van;,Year,0.43373095125329053
*;van;,Toyota;crossover;,Year,0.9031206249540105
*;van;,Toyota;vagon;,Year,0.48241729708775904
*;van;,Toyota;other;,Year,0.8050114241228254
*;van;,Toyota;hatch;,Year,0.8972204824421327
*;van;,Renault;sedan;,Year,0.8670447811153755
*;van;,Renault;van;,Year,0.7309537980581232
*;van;,Renault;crossover;,Year,0.6038047864022722
*;van;,Renault;vagon;,Year,0.764990011394771
*;van;,Renault;other;,Year,0.7476486916198705
*;van;,Renault;hatch;,Year,0.8302640687398606
*;van;,Volkswagen;sedan;,Year,0.9390478781929895
*;van;,Volkswagen;van;,Year,0.8929871063728667
*;van;,Volkswagen;crossover;,Year,0.7617448375197547
*;van;,Volkswagen;vagon;,Year,0.7275443292893252
*;van;,Volkswagen;other;,Year,0.6796314560617334
*;van;,Volkswagen;hatch;,Year,0.7314892667374296
*;van;,Mitsubishi;sedan;,Year,0.35045110161757714
*;van;,Mitsubishi;van;,Year,0.1375178894756154
*;van;,Mitsubishi;crossover;,Year,0.6147434802368237
*;van;,Mitsubishi;vagon;,Year,0.12426243282226938
*;van;,Mitsubishi;other;,Year,0.7579077958457912
*;van;,Mitsubishi;hatch;,Year,0.07087504662658704
*;crossover;,*;vagon;,Year,0.3841104414059353
*;crossover;,*;other;,Year,0.9071977521543136
*;crossover;,*;hatch;,Year,0.66742678693519
*;crossover;,BMW;sedan;,Year,0.665874137825961
*;crossover;,BMW;van;,Year,nan
*;crossover;,BMW;crossover;,Year,0.9772158322854766
*;crossover;,BMW;vagon;,Year,0.19204130638960737
*;crossover;,BMW;other;,Year,0.5301292601936666
*;crossover;,BMW;hatch;,Year,0.7650987650417398
*;crossover;,Mercedes-Benz;sedan;,Year,0.37179647501194474
*;crossover;,Mercedes-Benz;van;,Year,0.9454113792736611
*;crossover;,Mercedes-Benz;crossover;,Year,0.9484379212060243
*;crossover;,Mercedes-Benz;vagon;,Year,0.2750373631166888
*;crossover;,Mercedes-Benz;other;,Year,0.9494752099871544
*;crossover;,Mercedes-Benz;hatch;,Year,0.4264560437417833
*;crossover;,Audi;sedan;,Year,0.6311267993901345
*;crossover;,Audi;van;,Year,-0.06681145574708043
*;crossover;,Audi;crossover;,Year,0.6927962767826994
*;crossover;,Audi;vagon;,Year,0.16348530900085972
*;crossover;,Audi;other;,Year,0.21982586395816922
*;crossover;,Audi;hatch;,Year,0.5156988700336883
*;crossover;,Toyota;sedan;,Year,0.452915504213941
*;crossover;,Toyota;van;,Year,0.8446266223279169
*;crossover;,Toyota;crossover;,Year,0.9470586237339417
*;crossover;,Toyota;vagon;,Year,0.3730626562473593
*;crossover;,Toyota;other;,Year,0.7706330449745934
*;crossover;,Toyota;hatch;,Year,0.6145590461846577
*;crossover;,Renault;sedan;,Year,0.6085230124478542
*;crossover;,Renault;van;,Year,0.26087970626200097
*;crossover;,Renault;crossover;,Year,0.9029153453562184
*;crossover;,Renault;vagon;,Year,0.3471257054195371
*;crossover;,Renault;other;,Year,0.26869503818096635
*;crossover;,Renault;hatch;,Year,0.4609342104539706
*;crossover;,Volkswagen;sedan;,Year,0.7305953284974104
*;crossover;,Volkswagen;van;,Year,0.46261360638954097
*;crossover;,Volkswagen;crossover;,Year,0.7735157612257182
*;crossover;,Volkswagen;vagon;,Year,0.3981368378220485
*;crossover;,Volkswagen;other;,Year,0.2558775436378087
*;crossover;,Volkswagen;hatch;,Year,0.3513663686937804
*;crossover;,Mitsubishi;sedan;,Year,0.19460407458393478
*;crossover;,Mitsubishi;van;,Year,0.10441429264124935
*;crossover;,Mitsubishi;crossover;,Year,0.5727225556377338
*;crossover;,Mitsubishi;vagon;,Year,-0.005210399820202386
*;crossover;,Mitsubishi;other;,Year,0.7992364878513271
*;crossover;,Mitsubishi;hatch;,Year,-0.04435816179095692
*;vagon;,*;other;,Year,0.6359133227113167
*;vagon;,*;hatch;,Year,0.805061409369734
*;vagon;,BMW;sedan;,Year,0.7407615286461557
*;vagon;,BMW;van;,Year,nan
*;vagon;,BMW;crossover;,Year,0.36086937816555104
*;vagon;,BMW;vagon;,Year,0.6367028572325174
*;vagon;,BMW;other;,Year,0.7808946131912914
*;vagon;,BMW;hatch;,Year,0.6048368065040481
*;vagon;,Mercedes-Benz;sedan;,Year,0.7149758328306256
*;vagon;,Mercedes-Benz;van;,Year,0.5239034179781092
*;vagon;,Mercedes-Benz;crossover;,Year,0.14093164327468383
*;vagon;,Mercedes-Benz;vagon;,Year,0.5865235070822734
*;vagon;,Mercedes-Benz;other;,Year,0.32135576026125295
*;vagon;,Mercedes-Benz;hatch;,Year,0.1239308926094144
*;vagon;,Audi;sedan;,Year,0.858963686598718
*;vagon;,Audi;van;,Year,-0.04611596180133625
*;vagon;,Audi;crossover;,Year,0.5554357317360212
*;vagon;,Audi;vagon;,Year,0.6778866040321968
*;vagon;,Audi;other;,Year,0.6546546834789537
*;vagon;,Audi;hatch;,Year,0.5895364600119681
*;vagon;,Toyota;sedan;,Year,0.5683941599758597
*;vagon;,Toyota;van;,Year,0.01562302137111135
*;vagon;,Toyota;crossover;,Year,0.6324854501025912
*;vagon;,Toyota;vagon;,Year,0.38269526139875004
*;vagon;,Toyota;other;,Year,0.4493093161432388
*;vagon;,Toyota;hatch;,Year,0.7318366417671406
*;vagon;,Renault;sedan;,Year,0.8113804780662066
*;vagon;,Renault;van;,Year,0.8209552792721634
*;vagon;,Renault;crossover;,Year,0.30865589976729
*;vagon;,Renault;vagon;,Year,0.9351517510595088
*;vagon;,Renault;other;,Year,0.7499442962879003
*;vagon;,Renault;hatch;,Year,0.8732374031823342
*;vagon;,Volkswagen;sedan;,Year,0.8184033628390279
*;vagon;,Volkswagen;van;,Year,0.9145751213187235
*;vagon;,Volkswagen;crossover;,Year,0.568926209799437
*;vagon;,Volkswagen;vagon;,Year,0.8509970381971736
*;vagon;,Volkswagen;other;,Year,0.8728904887386474
*;vagon;,Volkswagen;hatch;,Year,0.7296658353608637
*;vagon;,Mitsubishi;sedan;,Year,0.43085738489944647
*;vagon;,Mitsubishi;van;,Year,0.158530558143884
*;vagon;,Mitsubishi;crossover;,Year,0.5159389899042282
*;vagon;,Mitsubishi;vagon;,Year,0.1452368189402757
*;vagon;,Mitsubishi;other;,Year,0.524302646238849
*;vagon;,Mitsubishi;hatch;,Year,0.22447700880482857
*;other;,*;hatch;,Year,0.8163878234065008
*;other;,BMW;sedan;,Year,0.740006213056876
*;other;,BMW;van;,Year,nan
*;other;,BMW;crossover;,Year,0.8836182546396579
*;other;,BMW;vagon;,Year,0.553093981362346
*;other;,BMW;other;,Year,0.8016487480283276
*;other;,BMW;hatch;,Year,0.8566267765332961
*;other;,Mercedes-Benz;sedan;,Year,0.5274792189368367
*;other;,Mercedes-Benz;van;,Year,0.9047610049837538
*;other;,Mercedes-Benz;crossover;,Year,0.7672894674834037
*;other;,Mercedes-Benz;vagon;,Year,0.3013160477721348
*;other;,Mercedes-Benz;other;,Year,0.9095853848563221
*;other;,Mercedes-Benz;hatch;,Year,0.4494786933553528
*;other;,Audi;sedan;,Year,0.8211345344080783
*;other;,Audi;van;,Year,-0.06414132009565607
*;other;,Audi;crossover;,Year,0.6932837192810829
*;other;,Audi;vagon;,Year,0.28020934591151486
*;other;,Audi;other;,Year,0.5203577369345924
*;other;,Audi;hatch;,Year,0.5162677700927512
*;other;,Toyota;sedan;,Year,0.6304295899738025
*;other;,Toyota;van;,Year,0.6833971204884131
*;other;,Toyota;crossover;,Year,0.9672948995224953
*;other;,Toyota;vagon;,Year,0.3966355789877893
*;other;,Toyota;other;,Year,0.7104297803578346
*;other;,Toyota;hatch;,Year,0.7485345311385261
*;other;,Renault;sedan;,Year,0.8198541085750161
*;other;,Renault;van;,Year,0.6009699139601021
*;other;,Renault;crossover;,Year,0.7797550875988033
*;other;,Renault;vagon;,Year,0.612958098354827
*;other;,Renault;other;,Year,0.5307970134318079
*;other;,Renault;hatch;,Year,0.6584957452612684
*;other;,Volkswagen;sedan;,Year,0.8767998378605477
*;other;,Volkswagen;van;,Year,0.6262839868101089
*;other;,Volkswagen;crossover;,Year,0.864832125396564
*;other;,Volkswagen;vagon;,Year,0.50105056605328
*;other;,Volkswagen;other;,Year,0.551505285589638
*;other;,Volkswagen;hatch;,Year,0.5597111461675692
*;other;,Mitsubishi;sedan;,Year,0.388607178517055
*;other;,Mitsubishi;van;,Year,0.14935651067075675
*;other;,Mitsubishi;crossover;,Year,0.6625614117763391
*;other;,Mitsubishi;vagon;,Year,0.08763559664620667
*;other;,Mitsubishi;other;,Year,0.7910937252587668
*;other;,Mitsubishi;hatch;,Year,0.004430142702433953
*;hatch;,BMW;sedan;,Year,0.8733485988199571
*;hatch;,BMW;van;,Year,nan
*;hatch;,BMW;crossover;,Year,0.6156408897167687
*;hatch;,BMW;vagon;,Year,0.6143623836631189
*;hatch;,BMW;other;,Year,0.8531370301545168
*;hatch;,BMW;hatch;,Year,0.7288082264689106
*;hatch;,Mercedes-Benz;sedan;,Year,0.7407926890135886
*;hatch;,Mercedes-Benz;van;,Year,0.7710608079230221
*;hatch;,Mercedes-Benz;crossover;,Year,0.4305909920642439
*;hatch;,Mercedes-Benz;vagon;,Year,0.6383593275631158
*;hatch;,Mercedes-Benz;other;,Year,0.5640162525838488
*;hatch;,Mercedes-Benz;hatch;,Year,0.4479873276495951
*;hatch;,Audi;sedan;,Year,0.8738366024914658
*;hatch;,Audi;van;,Year,-0.0790493557397943
*;hatch;,Audi;crossover;,Year,0.8751849850784658
*;hatch;,Audi;vagon;,Year,0.4671487174364323
*;hatch;,Audi;other;,Year,0.6446466067007127
*;hatch;,Audi;hatch;,Year,0.6810598730365388
*;hatch;,Toyota;sedan;,Year,0.7465686439543925
*;hatch;,Toyota;van;,Year,0.24267192656756809
*;hatch;,Toyota;crossover;,Year,0.8414338868954406
*;hatch;,Toyota;vagon;,Year,0.3428661612182489
*;hatch;,Toyota;other;,Year,0.6459578373234631
*;hatch;,Toyota;hatch;,Year,0.8766063956147095
*;hatch;,Renault;sedan;,Year,0.8655132144085451
*;hatch;,Renault;van;,Year,0.6965862185645388
*;hatch;,Renault;crossover;,Year,0.42933331785833456
*;hatch;,Renault;vagon;,Year,0.7011569325024974
*;hatch;,Renault;other;,Year,0.6890304091841467
*;hatch;,Renault;hatch;,Year,0.7781358403717181
*;hatch;,Volkswagen;sedan;,Year,0.8853755202858274
*;hatch;,Volkswagen;van;,Year,0.8646991213608121
*;hatch;,Volkswagen;crossover;,Year,0.8346483405075331
*;hatch;,Volkswagen;vagon;,Year,0.6687730319053129
*;hatch;,Volkswagen;other;,Year,0.7351445301201319
*;hatch;,Volkswagen;hatch;,Year,0.911647777989909
*;hatch;,Mitsubishi;sedan;,Year,0.3832656572555867
*;hatch;,Mitsubishi;van;,Year,0.14880233418798866
*;hatch;,Mitsubishi;crossover;,Year,0.5959494074350398
*;hatch;,Mitsubishi;vagon;,Year,0.0953834841585642
*;hatch;,Mitsubishi;other;,Year,0.6820973053568079
*;hatch;,Mitsubishi;hatch;,Year,0.03880273856559721
BMW;sedan;,BMW;van;,Year,nan
BMW;sedan;,BMW;crossover;,Year,0.6567328011189311
BMW;sedan;,BMW;vagon;,Year,0.4064385573482207
BMW;sedan;,BMW;other;,Year,0.7293255789982942
BMW;sedan;,BMW;hatch;,Year,0.5460255151662433
BMW;sedan;,Mercedes-Benz;sedan;,Year,0.8244167377295496
BMW;sedan;,Mercedes-Benz;van;,Year,0.7749095534938472
BMW;sedan;,Mercedes-Benz;crossover;,Year,0.47153547628631404
BMW;sedan;,Mercedes-Benz;vagon;,Year,0.5912500013548994
BMW;sedan;,Mercedes-Benz;other;,Year,0.5430979013269119
BMW;sedan;,Mercedes-Benz;hatch;,Year,0.3184427650398741
BMW;sedan;,Audi;sedan;,Year,0.7462225267960584
BMW;sedan;,Audi;van;,Year,-0.04058849263230195
BMW;sedan;,Audi;crossover;,Year,0.7750508194392651
BMW;sedan;,Audi;vagon;,Year,0.4254793432782497
BMW;sedan;,Audi;other;,Year,0.5282711309751512
BMW;sedan;,Audi;hatch;,Year,0.8593081609345754
BMW;sedan;,Toyota;sedan;,Year,0.5153316536459632
BMW;sedan;,Toyota;van;,Year,0.313398942273054
BMW;sedan;,Toyota;crossover;,Year,0.8129126150639688
BMW;sedan;,Toyota;vagon;,Year,0.24349268523634998
BMW;sedan;,Toyota;other;,Year,0.5185468501153248
BMW;sedan;,Toyota;hatch;,Year,0.6606757957222317
BMW;sedan;,Renault;sedan;,Year,0.8166087660830879
BMW;sedan;,Renault;van;,Year,0.4982044873022113
BMW;sedan;,Renault;crossover;,Year,0.5232388558815713
BMW;sedan;,Renault;vagon;,Year,0.6607933192948745
BMW;sedan;,Renault;other;,Year,0.5150553793085594
BMW;sedan;,Renault;hatch;,Year,0.7779487211381308
BMW;sedan;,Volkswagen;sedan;,Year,0.8473427412077479
BMW;sedan;,Volkswagen;van;,Year,0.7722581177817881
BMW;sedan;,Volkswagen;crossover;,Year,0.7376722121768586
BMW;sedan;,Volkswagen;vagon;,Year,0.7680459497691212
BMW;sedan;,Volkswagen;other;,Year,0.7152375724391032
BMW;sedan;,Volkswagen;hatch;,Year,0.7593011735228918
BMW;sedan;,Mitsubishi;sedan;,Year,0.13293024706909373
BMW;sedan;,Mitsubishi;van;,Year,0.007869545813453022
BMW;sedan;,Mitsubishi;crossover;,Year,0.41658421701306375
BMW;sedan;,Mitsubishi;vagon;,Year,0.007649623011259244
BMW;sedan;,Mitsubishi;other;,Year,0.6614245622342146
BMW;sedan;,Mitsubishi;hatch;,Year,-0.03180601002408145
BMW;van;,BMW;crossover;,Year,nan
BMW;van;,BMW;vagon;,Year,nan
BMW;van;,BMW;other;,Year,nan
BMW;van;,BMW;hatch;,Year,nan
BMW;van;,Mercedes-Benz;sedan;,Year,nan
BMW;van;,Mercedes-Benz;van;,Year,nan
BMW;van;,Mercedes-Benz;crossover;,Year,nan
BMW;van;,Mercedes-Benz;vagon;,Year,nan
BMW;van;,Mercedes-Benz;other;,Year,nan
BMW;van;,Mercedes-Benz;hatch;,Year,nan
BMW;van;,Audi;sedan;,Year,nan
BMW;van;,Audi;van;,Year,nan
BMW;van;,Audi;crossover;,Year,nan
BMW;van;,Audi;vagon;,Year,nan
BMW;van;,Audi;other;,Year,nan
BMW;van;,Audi;hatch;,Year,nan
BMW;van;,Toyota;sedan;,Year,nan
BMW;van;,Toyota;van;,Year,nan
BMW;van;,Toyota;crossover;,Year,nan
BMW;van;,Toyota;vagon;,Year,nan
BMW;van;,Toyota;other;,Year,nan
BMW;van;,Toyota;hatch;,Year,nan
BMW;van;,Renault;sedan;,Year,nan
BMW;van;,Renault;van;,Year,nan
BMW;van;,Renault;crossover;,Year,nan
BMW;van;,Renault;vagon;,Year,nan
BMW;van;,Renault;other;,Year,nan
BMW;van;,Renault;hatch;,Year,nan
BMW;van;,Volkswagen;sedan;,Year,nan
BMW;van;,Volkswagen;van;,Year,nan
BMW;van;,Volkswagen;crossover;,Year,nan
BMW;van;,Volkswagen;vagon;,Year,nan
BMW;van;,Volkswagen;other;,Year,nan
BMW;van;,Volkswagen;hatch;,Year,nan
BMW;van;,Mitsubishi;sedan;,Year,nan
BMW;van;,Mitsubishi;van;,Year,nan
BMW;van;,Mitsubishi;crossover;,Year,nan
BMW;van;,Mitsubishi;vagon;,Year,nan
BMW;van;,Mitsubishi;other;,Year,nan
BMW;van;,Mitsubishi;hatch;,Year,nan
BMW;crossover;,BMW;vagon;,Year,0.19348243627753642
BMW;crossover;,BMW;other;,Year,0.48509878213886776
BMW;crossover;,BMW;hatch;,Year,0.6609356164140322
BMW;crossover;,Mercedes-Benz;sedan;,Year,0.4402638801648076
BMW;crossover;,Mercedes-Benz;van;,Year,0.8834144079813298
BMW;crossover;,Mercedes-Benz;crossover;,Year,0.91542290932978
BMW;crossover;,Mercedes-Benz;vagon;,Year,0.18952225521172913
BMW;crossover;,Mercedes-Benz;other;,Year,0.9584187767135973
BMW;crossover;,Mercedes-Benz;hatch;,Year,0.48207944509080375
BMW;crossover;,Audi;sedan;,Year,0.6034063320634302
BMW;crossover;,Audi;van;,Year,-0.0701568431470147
BMW;crossover;,Audi;crossover;,Year,0.6240045786326119
BMW;crossover;,Audi;vagon;,Year,0.1501171360352801
BMW;crossover;,Audi;other;,Year,0.24066712814603547
BMW;crossover;,Audi;hatch;,Year,0.5421137958320633
BMW;crossover;,Toyota;sedan;,Year,0.420153276705676
BMW;crossover;,Toyota;van;,Year,0.8518216849953887
BMW;crossover;,Toyota;crossover;,Year,0.9212480043820163
BMW;crossover;,Toyota;vagon;,Year,0.31848247211306063
BMW;crossover;,Toyota;other;,Year,0.6318679393540746
BMW;crossover;,Toyota;hatch;,Year,0.4885004074344682
BMW;crossover;,Renault;sedan;,Year,0.591906381924237
BMW;crossover;,Renault;van;,Year,0.2141551438164559
BMW;crossover;,Renault;crossover;,Year,0.9191539427755127
BMW;crossover;,Renault;vagon;,Year,0.3446103800045049
BMW;crossover;,Renault;other;,Year,0.1748711209659565
BMW;crossover;,Renault;hatch;,Year,0.44201508893157787
BMW;crossover;,Volkswagen;sedan;,Year,0.6994433632193201
BMW;crossover;,Volkswagen;van;,Year,0.38327444668304295
BMW;crossover;,Volkswagen;crossover;,Year,0.7913928603693814
BMW;crossover;,Volkswagen;vagon;,Year,0.37476088273457947
BMW;crossover;,Volkswagen;other;,Year,0.2700082827191769
BMW;crossover;,Volkswagen;hatch;,Year,0.28960359965605725
BMW;crossover;,Mitsubishi;sedan;,Year,0.14119177940077318
BMW;crossover;,Mitsubishi;van;,Year,0.04411313513192798
BMW;crossover;,Mitsubishi;crossover;,Year,0.5123873050558071
BMW;crossover;,Mitsubishi;vagon;,Year,-0.01163983846632368
BMW;crossover;,Mitsubishi;other;,Year,0.7233959705952991
BMW;crossover;,Mitsubishi;hatch;,Year,-0.03655573982789216
BMW;vagon;,BMW;other;,Year,0.7807031693499981
BMW;vagon;,BMW;hatch;,Year,0.4930326436476208
BMW;vagon;,Mercedes-Benz;sedan;,Year,0.5151734366919148
BMW;vagon;,Mercedes-Benz;van;,Year,0.2745967970765444
BMW;vagon;,Mercedes-Benz;crossover;,Year,-0.03344202747631615
BMW;vagon;,Mercedes-Benz;vagon;,Year,0.09415365551321732
BMW;vagon;,Mercedes-Benz;other;,Year,0.3047463036130584
BMW;vagon;,Mercedes-Benz;hatch;,Year,0.3537253244060088
BMW;vagon;,Audi;sedan;,Year,0.6967897705324472
BMW;vagon;,Audi;van;,Year,-0.05856540722714024
BMW;vagon;,Audi;crossover;,Year,0.2879536699056308
BMW;vagon;,Audi;vagon;,Year,0.17052837207142632
BMW;vagon;,Audi;other;,Year,0.7057965324991993
BMW;vagon;,Audi;hatch;,Year,0.16511287606574515
BMW;vagon;,Toyota;sedan;,Year,0.5431859394715617
BMW;vagon;,Toyota;van;,Year,-0.017079554766021722
BMW;vagon;,Toyota;crossover;,Year,0.4204278559530511
BMW;vagon;,Toyota;vagon;,Year,0.08433713909774065
BMW;vagon;,Toyota;other;,Year,0.11933210245090163
BMW;vagon;,Toyota;hatch;,Year,0.5236730587352885
BMW;vagon;,Renault;sedan;,Year,0.6818355742108394
BMW;vagon;,Renault;van;,Year,0.8392575542993255
BMW;vagon;,Renault;crossover;,Year,0.038994279361243965
BMW;vagon;,Renault;vagon;,Year,0.676580538680295
BMW;vagon;,Renault;other;,Year,0.6981305462209564
BMW;vagon;,Renault;hatch;,Year,0.5860438805667693
BMW;vagon;,Volkswagen;sedan;,Year,0.6612999563258278
BMW;vagon;,Volkswagen;van;,Year,0.48513844777619924
BMW;vagon;,Volkswagen;crossover;,Year,0.6098327218091047
BMW;vagon;,Volkswagen;vagon;,Year,0.27691664898869606
BMW;vagon;,Volkswagen;other;,Year,0.7343938729111457
BMW;vagon;,Volkswagen;hatch;,Year,0.639423380652492
BMW;vagon;,Mitsubishi;sedan;,Year,0.38154869756510906
BMW;vagon;,Mitsubishi;van;,Year,0.019979789792239862
BMW;vagon;,Mitsubishi;crossover;,Year,0.3450924674748309
BMW;vagon;,Mitsubishi;vagon;,Year,0.20869100846584523
BMW;vagon;,Mitsubishi;other;,Year,0.22582311185057005
BMW;vagon;,Mitsubishi;hatch;,Year,-0.029831021005178954
BMW;other;,BMW;hatch;,Year,0.7502018023411995
BMW;other;,Mercedes-Benz;sedan;,Year,0.635240096220971
BMW;other;,Mercedes-Benz;van;,Year,0.6414711558052141
BMW;other;,Mercedes-Benz;crossover;,Year,0.3045687757270607
BMW;other;,Mercedes-Benz;vagon;,Year,0.3876435493108139
BMW;other;,Mercedes-Benz;other;,Year,0.5226049712455382
BMW;other;,Mercedes-Benz;hatch;,Year,0.2771108868864268
BMW;other;,Audi;sedan;,Year,0.8110611502815105
BMW;other;,Audi;van;,Year,-0.08227252356692383
BMW;other;,Audi;crossover;,Year,0.5766522643144741
BMW;other;,Audi;vagon;,Year,0.3204395691925719
BMW;other;,Audi;other;,Year,0.6912487501342454
BMW;other;,Audi;hatch;,Year,0.512757078474265
BMW;other;,Toyota;sedan;,Year,0.6945125749544363
BMW;other;,Toyota;van;,Year,0.21837925366532593
BMW;other;,Toyota;crossover;,Year,0.7396173621043008
BMW;other;,Toyota;vagon;,Year,0.23126205707909947
BMW;other;,Toyota;other;,Year,0.47341469915734236
BMW;other;,Toyota;hatch;,Year,0.7876532308613337
BMW;other;,Renault;sedan;,Year,0.9075695408809091
BMW;other;,Renault;van;,Year,0.8401434107147098
BMW;other;,Renault;crossover;,Year,0.3596560308970026
BMW;other;,Renault;vagon;,Year,0.7881083594485642
BMW;other;,Renault;other;,Year,0.8138393922198034
BMW;other;,Renault;hatch;,Year,0.7739637241445871
BMW;other;,Volkswagen;sedan;,Year,0.8402719636379807
BMW;other;,Volkswagen;van;,Year,0.7512147634533107
BMW;other;,Volkswagen;crossover;,Year,0.7484977799809055
BMW;other;,Volkswagen;vagon;,Year,0.578045185043737
BMW;other;,Volkswagen;other;,Year,0.7901750749197575
BMW;other;,Volkswagen;hatch;,Year,0.7745637004271257
BMW;other;,Mitsubishi;sedan;,Year,0.4478877823007093
BMW;other;,Mitsubishi;van;,Year,0.2250345166355565
BMW;other;,Mitsubishi;crossover;,Year,0.6129159386354807
BMW;other;,Mitsubishi;vagon;,Year,0.1047341625323359
BMW;other;,Mitsubishi;other;,Year,0.5948602659312279
BMW;other;,Mitsubishi;hatch;,Year,0.005714056463089338
BMW;hatch;,Mercedes-Benz;sedan;,Year,0.21074120720989534
BMW;hatch;,Mercedes-Benz;van;,Year,0.8465774669259893
BMW;hatch;,Mercedes-Benz;crossover;,Year,0.6840087777878832
BMW;hatch;,Mercedes-Benz;vagon;,Year,0.3431287323047178
BMW;hatch;,Mercedes-Benz;other;,Year,0.7282197727757849
BMW;hatch;,Mercedes-Benz;hatch;,Year,0.15676713453453583
BMW;hatch;,Audi;sedan;,Year,0.7804408522605906
BMW;hatch;,Audi;van;,Year,-0.06837467599429976
BMW;hatch;,Audi;crossover;,Year,0.5875127564826795
BMW;hatch;,Audi;vagon;,Year,0.26350944842465446
BMW;hatch;,Audi;other;,Year,0.2940893487245476
BMW;hatch;,Audi;hatch;,Year,0.29548984250092725
BMW;hatch;,Toyota;sedan;,Year,0.4575291094480173
BMW;hatch;,Toyota;van;,Year,0.551459946129587
BMW;hatch;,Toyota;crossover;,Year,0.8355757383015342
BMW;hatch;,Toyota;vagon;,Year,0.429987079131501
BMW;hatch;,Toyota;other;,Year,0.8410848326290257
BMW;hatch;,Toyota;hatch;,Year,0.8705202114391862
BMW;hatch;,Renault;sedan;,Year,0.692086205006255
BMW;hatch;,Renault;van;,Year,0.672215868168547
BMW;hatch;,Renault;crossover;,Year,0.6541189302896483
BMW;hatch;,Renault;vagon;,Year,0.6028853396782935
BMW;hatch;,Renault;other;,Year,0.730947954236733
BMW;hatch;,Renault;hatch;,Year,0.6252389278966634
BMW;hatch;,Volkswagen;sedan;,Year,0.8057844802462659
BMW;hatch;,Volkswagen;van;,Year,0.6839727684790495
BMW;hatch;,Volkswagen;crossover;,Year,0.656930962266339
BMW;hatch;,Volkswagen;vagon;,Year,0.4558691120039406
BMW;hatch;,Volkswagen;other;,Year,0.4370203551511086
BMW;hatch;,Volkswagen;hatch;,Year,0.5065907208247873
BMW;hatch;,Mitsubishi;sedan;,Year,0.3209248718487136
BMW;hatch;,Mitsubishi;van;,Year,0.2010967465610536
BMW;hatch;,Mitsubishi;crossover;,Year,0.6163613103717174
BMW;hatch;,Mitsubishi;vagon;,Year,0.07188729694175171
BMW;hatch;,Mitsubishi;other;,Year,0.7002866599893699
BMW;hatch;,Mitsubishi;hatch;,Year,0.02997857331979649
Mercedes-Benz;sedan;,Mercedes-Benz;van;,Year,0.4060695619626656
Mercedes-Benz;sedan;,Mercedes-Benz;crossover;,Year,0.09455729679465304
Mercedes-Benz;sedan;,Mercedes-Benz;vagon;,Year,0.4560520074469667
Mercedes-Benz;sedan;,Mercedes-Benz;other;,Year,0.30737827282195423
Mercedes-Benz;sedan;,Mercedes-Benz;hatch;,Year,0.4305850873072266
Mercedes-Benz;sedan;,Audi;sedan;,Year,0.6041197465889726
Mercedes-Benz;sedan;,Audi;van;,Year,-0.07538416665522303
Mercedes-Benz;sedan;,Audi;crossover;,Year,0.5770854297733967
Mercedes-Benz;sedan;,Audi;vagon;,Year,0.3850019978424987
Mercedes-Benz;sedan;,Audi;other;,Year,0.6599412804179847
Mercedes-Benz;sedan;,Audi;hatch;,Year,0.8204074571917955
Mercedes-Benz;sedan;,Toyota;sedan;,Year,0.6168126224655489
Mercedes-Benz;sedan;,Toyota;van;,Year,0.017335160877093685
Mercedes-Benz;sedan;,Toyota;crossover;,Year,0.5742485614798156
Mercedes-Benz;sedan;,Toyota;vagon;,Year,0.002320790119057695
Mercedes-Benz;sedan;,Toyota;other;,Year,0.10683615326036788
Mercedes-Benz;sedan;,Toyota;hatch;,Year,0.40297307576670693
Mercedes-Benz;sedan;,Renault;sedan;,Year,0.7587907572020023
Mercedes-Benz;sedan;,Renault;van;,Year,0.438788463647731
Mercedes-Benz;sedan;,Renault;crossover;,Year,0.25446460052729936
Mercedes-Benz;sedan;,Renault;vagon;,Year,0.6730370371056569
Mercedes-Benz;sedan;,Renault;other;,Year,0.37280097211281676
Mercedes-Benz;sedan;,Renault;hatch;,Year,0.6641580453937866
Mercedes-Benz;sedan;,Volkswagen;sedan;,Year,0.682321915618086
Mercedes-Benz;sedan;,Volkswagen;van;,Year,0.6247832397319535
Mercedes-Benz;sedan;,Volkswagen;crossover;,Year,0.6889375421486738
Mercedes-Benz;sedan;,Volkswagen;vagon;,Year,0.7104066142254173
Mercedes-Benz;sedan;,Volkswagen;other;,Year,0.8022504405320414
Mercedes-Benz;sedan;,Volkswagen;hatch;,Year,0.6987484359876331
Mercedes-Benz;sedan;,Mitsubishi;sedan;,Year,0.2551241879863901
